-1.92264	-0.428131	-1.79334	-2.81398	0.997863	2.87892	
-1.87741	-1.82788	1.42804	-2.46462	2.69171	-2.54868	
-1.79564	-1.84533	1.98232	2.06247	-2.82479	2.13545	
-1.42252	-0.454682	-1.51511	0.297589	-1.1017	0.300897	
1.82679	0.428425	1.56013	-2.84906	-1.05498	0.402049	
1.47815	1.84682	-1.98067	-1.19551	-2.84229	2.15077	
1.32692	0.454015	1.75371	0.335943	0.982706	2.98191	
1.36284	1.8213	-1.40677	0.630118	2.6563	-2.49967	
